TIME;SPEED_NO;SPEED_EO;SPEED_DO;SPEED_3D;ACC_NO;ACC_EO;ACC_DO;X_O;Y_O;Z_O;ALTITUDE;LONGITUDE_RAD;LONGITUDE_DEG;LATITUDE;LATITUDE_DEG;E1_XO;E2_XO;E3_XO
91,62;-0,035611521;-0,206146845;0,08073061;0,22423678;-0,002826724;-0,004170771;-0,002050623;-68,07845559;318,3838687;62,68107045;3136,039384;0,203554148;11,66279358;0,821280124;47,0558849;-0,524769706;-0,833295429;0,173883536
91,64;-0,035250754;-0,202729212;0,083361054;0,222015347;-0,003289052;-0,003971316;-0,002013358;-68,07848117;318,3840923;62,68217614;3136,038278;0,203554148;11,66279358;0,821280124;47,0558849;-0,524273989;-0,833865012;0,172643928
91,66;-0,034593243;-0,199977533;0,086723076;0,220700245;-0,003809006;-0,003736826;-0,001942128;-68,07853693;318,3842179;62,68332639;3136,037128;0,203554148;11,66279358;0,821280124;47,0558849;-0,523728501;-0,83445866;0,171426957
91,68;-0,036534821;-0,191957226;0,09061972;0,215393369;-0,003868624;-0,003653391;-0,001950724;-68,07869275;318,3847625;62,68453129;3136,035923;0,203554148;11,66279359;0,821280124;47,0558849;-0,52295762;-0,835184127;0,170243361
91,7;-0,040201508;-0,193294449;0,095156405;0,219165797;-0,004010881;-0,003605887;-0,002011421;-68,07887825;318,3846779;62,68613881;3136,034315;0,203554148;11,66279359;0,821280124;47,05588489;-0,522156378;-0,835953847;0,16891975
91,72;-0,043828513;-0,193163425;0,097360753;0,220708323;-0,004194102;-0,003487106;-0,002117912;-68,07901476;318,384713;62,68779899;3136,032655;0,203554148;11,66279359;0,821280124;47,05588489;-0,521365381;-0,836746758;0,167430591
91,74;-0,045555859;-0,191108379;0,098549919;0,219794985;-0,00440997;-0,003338635;-0,002193139;-68,07919604;318,3848144;62,68949176;3136,030962;0,203554148;11,66279359;0,821280124;47,05588489;-0,520544893;-0,837556231;0,165929425
91,76;-0,044821957;-0,182984407;0,09970651;0,213151798;-0,004393068;-0,003191761;-0,002299693;-68,07922411;318,3853034;62,69121389;3136,02924;0,203554148;11,66279359;0,821280124;47,05588489;-0,519644497;-0,838494611;0,164001173
91,78;-0,043865505;-0,176128668;0,101964741;0,208188132;-0,0044404;-0,003014373;-0,002286079;-68,07930971;318,3858468;62,69293455;3136,027519;0,203554148;11,6627936;0,821280124;47,05588489;-0,518764941;-0,839432834;0,161973618
91,8;-0,043084324;-0,170998227;0,104807305;0,205137085;-0,004518324;-0,002905955;-0,00225687;-68,07941218;318,3864441;62,69465662;3136,025797;0,203554148;11,66279361;0,821280124;47,05588489;-0,51796701;-0,840306635;0,159984174
91,82;-0,041577883;-0,167217794;0,107179343;0,20292344;-0,004753773;-0,002706561;-0,002227598;-68,07954474;318,3870787;62,6963875;3136,024066;0,203554149;11,66279362;0,821280124;47,05588489;-0,517238627;-0,841101672;0,158152396
91,84;-0,042742591;-0,181159454;0,111501247;0,216975125;-0,004931914;-0,002473918;-0,002223346;-68,07984757;318,3865338;62,69830819;3136,022146;0,203554148;11,66279361;0,821280124;47,05588489;-0,516948927;-0,841436761;0,157314919
91,86;-0,043524809;-0,190547613;0,115814318;0,227191017;-0,005194878;-0,002296348;-0,002215692;-68,08014656;318,3859572;62,70025345;3136,020201;0,203554148;11,6627936;0,821280124;47,05588488;-0,516569357;-0,841853185;0,156330783
91,88;-0,044114369;-0,197605281;0,119139194;0,234921417;-0,005510046;-0,002116898;-0,002188002;-68,08042453;318,3853747;62,70222296;3136,018231;0,203554148;11,6627936;0,821280124;47,05588488;-0,516118172;-0,842319866;0,155303815
91,9;-0,044515147;-0,202989213;0,120981685;0,240463691;-0,005825696;-0,002010521;-0,002180974;-68,08067927;318,3847918;62,70421283;3136,016241;0,203554148;11,66279359;0,821280124;47,05588488;-0,51555258;-0,84287524;0,154165063
91,92;-0,034270588;-0,201072588;0,124271029;0,238847122;-0,005711721;-0,001982459;-0,002165423;-68,08044149;318,3844663;62,70645084;3136,014003;0,203554148;11,66279358;0,821280124;47,05588488;-0,514959461;-0,843676115;0,151747708
91,94;-0,02631061;-0,198990959;0,129728897;0,238996311;-0,005701233;-0,001909445;-0,002149379;-68,08020873;318,3841401;62,70890051;3136,011554;0,203554148;11,66279358;0,821280124;47,05588488;-0,514282608;-0,844475611;0,149580554
